timestamp,protocolo,ip_origem,porta_origem,ip_destino,porta_destino,tamanho_pacote,tamanho_payload,ip_ttl,flags_tcp,numero_sequencia_tcp,numero_ack_tcp,tamanho_janela_tcp,auth_header_presente
1779981312.868796,TCP,172.18.0.4,36928,172.18.0.3,5001,5858,5792,64,"PSH,ACK",1824208343,3367024060,502,Nao
1779981312.868953,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824214135,551,Nao
1779981312.869076,TCP,172.18.0.4,36928,172.18.0.3,5001,7306,7240,64,"PSH,ACK",1824214135,3367024060,502,Nao
1779981312.869078,TCP,172.18.0.4,36928,172.18.0.3,5001,4466,4400,64,"PSH,ACK",1824221375,3367024060,502,Nao
1779981312.869163,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824225775,3367024060,502,Nao
1779981312.869165,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824227223,3367024060,502,Nao
1779981312.86921,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824228671,481,Nao
1779981312.869464,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824228671,3367024060,502,Nao
1779981312.869468,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824230119,3367024060,502,Nao
1779981312.869469,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824231567,3367024060,502,Nao
1779981312.869602,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824233015,460,Nao
1779981312.869781,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824233015,3367024060,502,Nao
1779981312.869785,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824234463,3367024060,502,Nao
1779981312.869786,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824235911,3367024060,502,Nao
1779981312.86982,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824237359,614,Nao
1779981312.870175,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824237359,3367024060,502,Nao
1779981312.870186,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824238807,3367024060,502,Nao
1779981312.870189,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824240255,3367024060,502,Nao
1779981312.870235,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824238807,637,Nao
1779981312.870241,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824240255,659,Nao
1779981312.870245,TCP,172.18.0.3,5001,172.18.0.4,36928,66,0,64,ACK,3367024060,1824241703,682,Nao
1779981312.870483,TCP,172.18.0.4,36928,172.18.0.3,5001,1514,1448,64,ACK,1824241703,3367024060,502,Nao
