timestamp,protocolo,ip_origem,porta_origem,ip_destino,porta_destino,tamanho_pacote,tamanho_payload,ip_ttl,flags_tcp,numero_sequencia_tcp,numero_ack_tcp,tamanho_janela_tcp,auth_header_presente
1779981398.789278,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841198382,3828198141,502,Nao
1779981398.78938,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841199830,1074,Nao
1779981398.8395,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841201278,3828198141,502,Nao
1779981398.839508,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841202726,3828198141,502,Nao
1779981398.839623,TCP,172.18.0.3,5001,172.18.0.4,40664,78,0,64,ACK,3828198141,3841199830,1096,Nao
1779981398.839658,TCP,172.18.0.3,5001,172.18.0.4,40664,78,0,64,ACK,3828198141,3841199830,1119,Nao
1779981398.88971,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841199830,3828198141,502,Nao
1779981398.889842,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841204174,1142,Nao
1779981399.044153,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841207070,3828198141,502,Nao
1779981399.044288,TCP,172.18.0.3,5001,172.18.0.4,40664,78,0,64,ACK,3828198141,3841204174,1164,Nao
1779981399.094421,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841204174,3828198141,502,Nao
1779981399.094581,TCP,172.18.0.3,5001,172.18.0.4,40664,78,0,64,ACK,3828198141,3841205622,1187,Nao
1779981399.144743,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841205622,3828198141,502,Nao
1779981399.144756,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841208518,3828198141,502,Nao
1779981399.144945,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841208518,1209,Nao
1779981399.145047,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841209966,1232,Nao
1779981399.1951,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841209966,3828198141,502,Nao
1779981399.195109,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841211414,3828198141,502,Nao
1779981399.19511,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841212862,3828198141,502,Nao
1779981399.195256,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841211414,1255,Nao
1779981399.195285,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841212862,1277,Nao
1779981399.195295,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841214310,1300,Nao
1779981399.245387,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841215758,3828198141,502,Nao
1779981399.245398,TCP,172.18.0.4,40664,172.18.0.3,5001,2962,2896,64,"PSH,ACK",3841217206,3828198141,502,Nao
1779981399.245536,TCP,172.18.0.3,5001,172.18.0.4,40664,78,0,64,ACK,3828198141,3841214310,1323,Nao
1779981399.245579,TCP,172.18.0.3,5001,172.18.0.4,40664,78,0,64,ACK,3828198141,3841214310,1368,Nao
1779981399.295672,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841220102,3828198141,502,Nao
1779981399.295681,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841214310,3828198141,502,Nao
1779981399.295858,TCP,172.18.0.3,5001,172.18.0.4,40664,78,0,64,ACK,3828198141,3841214310,1390,Nao
1779981399.295887,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841221550,1413,Nao
1779981399.345992,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841221550,3828198141,502,Nao
1779981399.345998,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841222998,3828198141,502,Nao
1779981399.346097,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841222998,1436,Nao
1779981399.346114,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841224446,1458,Nao
1779981399.396144,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841224446,3828198141,502,Nao
1779981399.396147,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841225894,3828198141,502,Nao
1779981399.396148,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841227342,3828198141,502,Nao
1779981399.396247,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841225894,1481,Nao
1779981399.396263,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841227342,1504,Nao
1779981399.39627,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841228790,1526,Nao
1779981399.446298,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841228790,3828198141,502,Nao
1779981399.446302,TCP,172.18.0.4,40664,172.18.0.3,5001,2962,2896,64,"PSH,ACK",3841230238,3828198141,502,Nao
1779981399.446356,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841230238,1549,Nao
1779981399.44637,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841233134,1594,Nao
1779981399.496428,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841234582,3828198141,502,Nao
1779981399.496433,TCP,172.18.0.4,40664,172.18.0.3,5001,2962,2896,64,"PSH,ACK",3841236030,3828198141,502,Nao
1779981399.496488,TCP,172.18.0.3,5001,172.18.0.4,40664,78,0,64,ACK,3828198141,3841233134,1617,Nao
1779981399.496506,TCP,172.18.0.3,5001,172.18.0.4,40664,78,0,64,ACK,3828198141,3841233134,1662,Nao
1779981399.546574,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841233134,3828198141,502,Nao
1779981399.54658,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841238926,3828198141,502,Nao
1779981399.546664,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841238926,1685,Nao
1779981399.546685,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841240374,1707,Nao
1779981399.596726,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841240374,3828198141,502,Nao
1779981399.596731,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841241822,3828198141,502,Nao
1779981399.596732,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841243270,3828198141,502,Nao
1779981399.596836,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841241822,1730,Nao
1779981399.596853,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841243270,1752,Nao
1779981399.596862,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841244718,1775,Nao
1779981399.646928,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841246166,3828198141,502,Nao
1779981399.646934,TCP,172.18.0.4,40664,172.18.0.3,5001,2962,2896,64,"PSH,ACK",3841247614,3828198141,502,Nao
1779981399.64702,TCP,172.18.0.3,5001,172.18.0.4,40664,78,0,64,ACK,3828198141,3841244718,1798,Nao
1779981399.64704,TCP,172.18.0.3,5001,172.18.0.4,40664,78,0,64,ACK,3828198141,3841244718,1843,Nao
1779981399.697125,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841250510,3828198141,502,Nao
1779981399.697133,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841244718,3828198141,502,Nao
1779981399.697254,TCP,172.18.0.3,5001,172.18.0.4,40664,78,0,64,ACK,3828198141,3841244718,1866,Nao
1779981399.697283,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841251958,1888,Nao
1779981399.74733,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841251958,3828198141,502,Nao
1779981399.747335,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841253406,3828198141,502,Nao
1779981399.747419,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841253406,1911,Nao
1779981399.747439,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841254854,1933,Nao
1779981399.797504,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841254854,3828198141,502,Nao
1779981399.797511,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841256302,3828198141,502,Nao
1779981399.797512,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841257750,3828198141,502,Nao
1779981399.797603,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841256302,1956,Nao
1779981399.797623,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841257750,1979,Nao
1779981399.797629,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841259198,2001,Nao
1779981399.847681,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841259198,3828198141,502,Nao
1779981399.847686,TCP,172.18.0.4,40664,172.18.0.3,5001,2962,2896,64,"PSH,ACK",3841260646,3828198141,502,Nao
1779981399.847687,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841263542,3828198141,502,Nao
1779981399.847779,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841260646,2024,Nao
1779981399.8478,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841263542,2069,Nao
1779981399.847809,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841264990,2092,Nao
1779981399.897864,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841264990,3828198141,502,Nao
1779981399.897869,TCP,172.18.0.4,40664,172.18.0.3,5001,2962,2896,64,"PSH,ACK",3841266438,3828198141,502,Nao
1779981399.89787,TCP,172.18.0.4,40664,172.18.0.3,5001,2962,2896,64,"PSH,ACK",3841269334,3828198141,502,Nao
1779981399.897959,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841266438,2114,Nao
1779981399.897976,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841269334,2160,Nao
1779981399.897985,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841272230,2205,Nao
1779981399.94819,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841272230,3828198141,502,Nao
1779981399.948198,TCP,172.18.0.4,40664,172.18.0.3,5001,2962,2896,64,"PSH,ACK",3841273678,3828198141,502,Nao
1779981399.948199,TCP,172.18.0.4,40664,172.18.0.3,5001,2962,2896,64,"PSH,ACK",3841276574,3828198141,502,Nao
1779981399.948201,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841279470,3828198141,502,Nao
1779981399.948334,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841273678,2228,Nao
1779981399.94836,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841276574,2273,Nao
1779981399.94837,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841279470,2318,Nao
1779981399.948379,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841280918,2341,Nao
1779981399.998487,TCP,172.18.0.4,40664,172.18.0.3,5001,1514,1448,64,ACK,3841280918,3828198141,502,Nao
1779981399.998497,TCP,172.18.0.4,40664,172.18.0.3,5001,2962,2896,64,"PSH,ACK",3841282366,3828198141,502,Nao
1779981399.998499,TCP,172.18.0.4,40664,172.18.0.3,5001,2962,2896,64,"PSH,ACK",3841285262,3828198141,502,Nao
1779981399.998501,TCP,172.18.0.4,40664,172.18.0.3,5001,2962,2896,64,"PSH,ACK",3841288158,3828198141,502,Nao
1779981399.998656,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841282366,2363,Nao
1779981399.998684,TCP,172.18.0.3,5001,172.18.0.4,40664,66,0,64,ACK,3828198141,3841285262,2409,Nao
