timestamp,protocolo,tipo_evento,seq_num,ack_num,tamanho_payload,tamanho_pacote,rtt_ms,perdido,retransmissao,timeout_disparado,cwnd,ssthresh,janela,flags
405.388745,TCP,RETX,10,0,1024,1078,,Nao,Sim,Nao,1,2,,"PSH,ACK"
405.519356,TCP,LOSS,10,0,1024,1078,,Sim,Nao,Nao,1,2,,DATA
465.388745,TCP,TIMEOUT,10,0,0,0,,Nao,Nao,Sim,1,2,,TIMEOUT
465.388745,TCP,RETX,10,0,1024,1078,,Nao,Sim,Nao,1,2,,"PSH,ACK"
465.63461,TCP,LOSS,0,11,0,54,,Sim,Nao,Nao,1,2,,ACK
525.388745,TCP,TIMEOUT,10,0,0,0,,Nao,Nao,Sim,1,2,,TIMEOUT
525.388745,TCP,RETX,10,0,1024,1078,,Nao,Sim,Nao,1,2,,"PSH,ACK"
525.628839,TCP,ACK,0,11,0,54,,Nao,Nao,Nao,1,2,,ACK
525.628839,TCP,DATA,13,0,1024,1078,,Nao,Nao,Nao,3,2,,"PSH,ACK"
525.628939,TCP,DATA,14,0,1024,1078,,Nao,Nao,Nao,3,2,,"PSH,ACK"
525.914994,TCP,DUPACK,0,11,0,54,,Nao,Nao,Nao,3,2,,ACK
525.924561,TCP,DUPACK,0,11,0,54,,Nao,Nao,Nao,3,2,,ACK
585.628839,TCP,TIMEOUT,12,0,0,0,,Nao,Nao,Sim,3,2,,TIMEOUT
585.628839,TCP,RETX,12,0,1024,1078,,Nao,Sim,Nao,1,2,,"PSH,ACK"
585.755788,TCP,LOSS,12,0,1024,1078,,Sim,Nao,Nao,1,2,,DATA
645.628839,TCP,TIMEOUT,12,0,0,0,,Nao,Nao,Sim,1,2,,TIMEOUT
645.628839,TCP,RETX,12,0,1024,1078,,Nao,Sim,Nao,1,2,,"PSH,ACK"
645.77462,TCP,LOSS,12,0,1024,1078,,Sim,Nao,Nao,1,2,,DATA
705.628839,TCP,TIMEOUT,12,0,0,0,,Nao,Nao,Sim,1,2,,TIMEOUT
705.628839,TCP,RETX,12,0,1024,1078,,Nao,Sim,Nao,1,2,,"PSH,ACK"
705.742021,TCP,LOSS,12,0,1024,1078,,Sim,Nao,Nao,1,2,,DATA
765.628839,TCP,TIMEOUT,12,0,0,0,,Nao,Nao,Sim,1,2,,TIMEOUT
765.628839,TCP,RETX,12,0,1024,1078,,Nao,Sim,Nao,1,2,,"PSH,ACK"
765.749684,TCP,LOSS,12,0,1024,1078,,Sim,Nao,Nao,1,2,,DATA
825.628839,TCP,TIMEOUT,12,0,0,0,,Nao,Nao,Sim,1,2,,TIMEOUT
825.628839,TCP,RETX,12,0,1024,1078,,Nao,Sim,Nao,1,2,,"PSH,ACK"
825.862268,TCP,ACK,0,14,0,54,,Nao,Nao,Nao,1,2,,ACK
825.862268,TCP,DATA,15,0,1024,1078,,Nao,Nao,Nao,4,2,,"PSH,ACK"
825.862368,TCP,DATA,16,0,1024,1078,,Nao,Nao,Nao,4,2,,"PSH,ACK"
