timestamp,cwnd,ssthresh,fase
709.020393,7,3.43,SLOW_START
709.23028,7.29,3.43,CONG_AVOID
709.24779,6.64,3.64,FAST_RETX
709.469304,6.79,3.64,CONG_AVOID
709.728998,1,3.4,TIMEOUT
709.944201,7,3.4,SLOW_START
710.164913,7.14,3.4,CONG_AVOID
710.424687,1,3.57,TIMEOUT
710.944233,1,2,TIMEOUT
711.163382,5,2,SLOW_START
712.202475,1,2.5,TIMEOUT
712.394083,6,2.5,SLOW_START
712.576259,6.17,2.5,CONG_AVOID
712.615853,6.49,2.5,CONG_AVOID
712.615863,6.65,2.5,CONG_AVOID
712.615873,6.8,2.5,CONG_AVOID
712.621796,6.94,2.5,CONG_AVOID
712.770718,7.09,2.5,CONG_AVOID
712.810962,7.23,2.5,CONG_AVOID
712.810972,7.37,2.5,CONG_AVOID
712.825928,7.5,2.5,CONG_AVOID
712.83151,7.64,2.5,CONG_AVOID
712.83152,7.77,2.5,CONG_AVOID
712.984203,7.89,2.5,CONG_AVOID
713.047611,6.95,3.95,FAST_RETX
713.286984,1,3.47,TIMEOUT
713.468643,4,3.47,SLOW_START
713.94739,1,2,TIMEOUT
714.904884,1,2,TIMEOUT
715.121716,4,2,SLOW_START
717.036704,1,2,TIMEOUT
717.23367,2,2,SLOW_START
721.063647,1,2,TIMEOUT
721.255335,3,2,SLOW_START
728.915289,1,2,TIMEOUT
744.235198,1,2,TIMEOUT
744.44519,4,2,SLOW_START
744.664608,4.25,2,CONG_AVOID
744.664618,4.49,2,CONG_AVOID
744.664628,4.71,2,CONG_AVOID
744.867164,5.13,2,CONG_AVOID
744.884546,5.52,2,CONG_AVOID
745.065321,5.7,2,CONG_AVOID
745.097277,5.88,2,CONG_AVOID
745.097287,6.05,2,CONG_AVOID
745.115788,6.21,2,CONG_AVOID
745.115798,6.38,2,CONG_AVOID
745.278416,6.69,2,CONG_AVOID
745.471887,6.34,3.34,FAST_RETX
745.649132,6.66,3.34,CONG_AVOID
745.943289,1,3.33,TIMEOUT
746.169118,2,3.33,SLOW_START
746.757432,1,2,TIMEOUT
747.934061,1,2,TIMEOUT
750.287318,1,2,TIMEOUT
750.488316,5,2,SLOW_START
750.72399,5.5,2.5,FAST_RETX
750.941982,6.05,2.5,CONG_AVOID
