timestamp,protocolo,ip_origem,porta_origem,ip_destino,porta_destino,tamanho_pacote,tamanho_payload,ip_ttl,flags_tcp,numero_sequencia_tcp,numero_ack_tcp,tamanho_janela_tcp,auth_header_presente
1779981769.09434,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066646610,728,Nao
1779981769.194433,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066646610,3086702046,502,Nao
1779981769.194441,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066649506,3086702046,502,Nao
1779981769.194556,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066649506,728,Nao
1779981769.194589,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066650954,717,Nao
1779981769.294638,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066650954,3086702046,502,Nao
1779981769.294644,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066652402,3086702046,502,Nao
1779981769.294719,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066652402,739,Nao
1779981769.29474,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066653850,728,Nao
1779981769.394822,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066655298,3086702046,502,Nao
1779981769.39483,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066656746,3086702046,502,Nao
1779981769.394926,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066653850,739,Nao
1779981769.394956,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066653850,739,Nao
1779981769.495037,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066653850,3086702046,502,Nao
1779981769.495139,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066658194,721,Nao
1779981769.595243,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066659642,3086702046,502,Nao
1779981769.595329,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066658194,739,Nao
1779981770.030202,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066658194,3086702046,502,Nao
1779981770.030328,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066661090,728,Nao
1779981770.130505,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066662538,3086702046,502,Nao
1779981770.130637,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066661090,739,Nao
1779981770.230729,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066663986,3086702046,502,Nao
1779981770.230789,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066661090,739,Nao
1779981770.262154,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066661090,3086702046,502,Nao
1779981770.262205,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066665434,721,Nao
1779981770.330842,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066665434,3086702046,502,Nao
1779981770.330972,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066666882,739,Nao
1779981770.362253,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066666882,3086702046,502,Nao
1779981770.362321,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066668330,739,Nao
1779981770.431052,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066668330,3086702046,502,Nao
1779981770.431059,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066669778,3086702046,502,Nao
1779981770.431172,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066669778,739,Nao
1779981770.431192,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066671226,728,Nao
1779981770.462392,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066671226,3086702046,502,Nao
1779981770.46252,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066672674,739,Nao
1779981770.531252,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066672674,3086702046,502,Nao
1779981770.531354,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066674122,739,Nao
1779981770.562605,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066677018,3086702046,502,Nao
1779981770.562672,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066674122,739,Nao
1779981770.63145,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066678466,3086702046,502,Nao
1779981770.631531,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066674122,739,Nao
1779981770.662755,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066674122,3086702046,502,Nao
1779981770.662857,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066675570,728,Nao
1779981770.731599,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066675570,3086702046,502,Nao
1779981770.731698,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066679914,721,Nao
1779981770.76294,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066679914,3086702046,502,Nao
1779981770.763046,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066681362,739,Nao
1779981770.831794,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066681362,3086702046,502,Nao
1779981770.831901,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066682810,739,Nao
1779981770.863134,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066682810,3086702046,502,Nao
1779981770.863141,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066684258,3086702046,502,Nao
1779981770.863304,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066685706,751,Nao
1779981770.931993,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066685706,3086702046,502,Nao
1779981770.963388,TCP,172.18.0.4,56468,172.18.0.3,5001,2962,2896,64,"PSH,ACK",2066687154,3086702046,502,Nao
1779981770.963395,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066690050,3086702046,502,Nao
1779981770.963521,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066690050,732,Nao
1779981771.010051,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066691498,751,Nao
1779981771.063619,TCP,172.18.0.4,56468,172.18.0.3,5001,2962,2896,64,"PSH,ACK",2066691498,3086702046,502,Nao
1779981771.06377,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066694394,751,Nao
1779981771.110166,TCP,172.18.0.4,56468,172.18.0.3,5001,2962,2896,64,"PSH,ACK",2066694394,3086702046,502,Nao
1779981771.110172,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066697290,3086702046,502,Nao
1779981771.110332,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066698738,739,Nao
1779981771.163867,TCP,172.18.0.4,56468,172.18.0.3,5001,2962,2896,64,"PSH,ACK",2066698738,3086702046,502,Nao
1779981771.164018,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066701634,751,Nao
1779981771.21042,TCP,172.18.0.4,56468,172.18.0.3,5001,2962,2896,64,"PSH,ACK",2066701634,3086702046,502,Nao
1779981771.210427,TCP,172.18.0.4,56468,172.18.0.3,5001,2962,2896,64,"PSH,ACK",2066704530,3086702046,502,Nao
1779981771.210593,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066707426,732,Nao
1779981771.264097,TCP,172.18.0.4,56468,172.18.0.3,5001,2962,2896,64,"PSH,ACK",2066707426,3086702046,502,Nao
1779981771.264194,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066710322,732,Nao
1779981771.310664,TCP,172.18.0.4,56468,172.18.0.3,5001,2962,2896,64,"PSH,ACK",2066710322,3086702046,502,Nao
1779981771.31067,TCP,172.18.0.4,56468,172.18.0.3,5001,2962,2896,64,"PSH,ACK",2066713218,3086702046,502,Nao
1779981771.310671,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066716114,3086702046,502,Nao
1779981771.310782,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066713218,732,Nao
1779981771.310805,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066717562,721,Nao
1779981771.364293,TCP,172.18.0.4,56468,172.18.0.3,5001,2962,2896,64,"PSH,ACK",2066717562,3086702046,502,Nao
1779981771.364405,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066720458,732,Nao
1779981771.410894,TCP,172.18.0.4,56468,172.18.0.3,5001,2962,2896,64,"PSH,ACK",2066723354,3086702046,502,Nao
1779981771.410902,TCP,172.18.0.4,56468,172.18.0.3,5001,2962,2896,64,"PSH,ACK",2066726250,3086702046,502,Nao
1779981771.410984,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066720458,732,Nao
1779981771.411006,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066720458,732,Nao
1779981771.464514,TCP,172.18.0.4,56468,172.18.0.3,5001,2962,2896,64,"PSH,ACK",2066729146,3086702046,502,Nao
1779981771.464592,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066720458,732,Nao
1779981771.511076,TCP,172.18.0.4,56468,172.18.0.3,5001,2962,2896,64,"PSH,ACK",2066732042,3086702046,502,Nao
1779981771.511082,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066720458,3086702046,502,Nao
1779981771.5112,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066721906,721,Nao
1779981771.564695,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066721906,3086702046,502,Nao
1779981771.564808,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066734938,679,Nao
1779981771.61132,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066737834,3086702046,502,Nao
1779981771.611403,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066734938,739,Nao
1779981771.664903,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066739282,3086702046,502,Nao
1779981771.664973,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066734938,739,Nao
1779981771.711492,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066740730,3086702046,502,Nao
1779981771.711563,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066734938,739,Nao
1779981771.742068,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066734938,3086702046,502,Nao
1779981771.742173,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066736386,728,Nao
1779981771.84226,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066742178,3086702046,502,Nao
1779981771.842327,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066736386,728,Nao
1779981771.942426,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066736386,3086702046,502,Nao
1779981771.942433,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066743626,3086702046,502,Nao
1779981771.942567,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066743626,707,Nao
1779981771.990055,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066745074,751,Nao
1779981772.090159,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066747970,3086702046,502,Nao
1779981772.090231,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066745074,751,Nao
1779981772.19037,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066745074,3086702046,502,Nao
1779981772.19046,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066746522,740,Nao
1779981772.222101,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066746522,3086702046,502,Nao
1779981772.222175,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066749418,728,Nao
1779981772.290539,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066749418,3086702046,502,Nao
1779981772.322234,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066750866,3086702046,502,Nao
1779981772.322303,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066752314,739,Nao
1779981772.422423,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066753762,3086702046,502,Nao
1779981772.42243,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066755210,3086702046,502,Nao
1779981772.422506,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066752314,739,Nao
1779981772.422528,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066752314,739,Nao
1779981772.522586,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066756658,3086702046,502,Nao
1779981772.522592,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066758106,3086702046,502,Nao
1779981772.522662,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066752314,739,Nao
1779981772.523795,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066752314,739,Nao
1779981772.554081,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066752314,3086702046,502,Nao
1779981772.55416,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066759554,707,Nao
1779981772.623865,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066759554,3086702046,502,Nao
1779981772.654252,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066761002,3086702046,502,Nao
1779981772.654341,TCP,172.18.0.3,5001,172.18.0.4,56468,66,0,64,ACK,3086702046,2066762450,739,Nao
1779981772.754511,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066763898,3086702046,502,Nao
1779981772.75452,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066765346,3086702046,502,Nao
1779981772.754623,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066762450,739,Nao
1779981772.754656,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066762450,739,Nao
1779981772.854722,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066766794,3086702046,502,Nao
1779981772.854728,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066768242,3086702046,502,Nao
1779981772.854798,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066762450,739,Nao
1779981772.855924,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066762450,739,Nao
1779981772.95599,TCP,172.18.0.4,56468,172.18.0.3,5001,1514,1448,64,ACK,2066769690,3086702046,502,Nao
1779981772.957194,TCP,172.18.0.3,5001,172.18.0.4,56468,78,0,64,ACK,3086702046,2066762450,739,Nao
