timestamp,protocolo,ip_origem,porta_origem,ip_destino,porta_destino,tamanho_pacote,tamanho_payload,ip_ttl,flags_tcp,numero_sequencia_tcp,numero_ack_tcp,tamanho_janela_tcp,auth_header_presente
1779981508.265701,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.265912,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.266021,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.266079,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.267068,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.267147,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.268507,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.2686,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.268819,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.268888,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.269717,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.269787,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.425048,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.42537,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.425448,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.425568,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.425755,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.426145,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.426423,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.426483,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.426487,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.426543,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.427134,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.427281,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.427467,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.427568,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.427766,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.427881,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.428173,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.428312,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.477992,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.478238,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.47835,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.478457,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.479996,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.48031,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.480364,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.480495,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.481485,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.481614,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.636379,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.636705,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.636766,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.637067,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.637234,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.637295,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.637389,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.637496,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.637688,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.637842,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.63799,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.638217,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.638372,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.638426,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.638547,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.638673,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.638832,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.638928,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.639167,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.639487,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.689976,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.690326,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.690396,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.69057,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.690765,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.690911,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.692875,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.693205,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.693278,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.693377,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.695145,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.695247,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.695589,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.69572,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.697174,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.69769,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.699246,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.699429,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.742742,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.742974,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.743842,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.744047,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.744186,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.744396,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.745834,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.745981,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.746279,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.746406,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.747585,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.747747,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.749234,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.749373,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.749606,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.749703,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.750555,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.750678,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.839376,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.839622,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.839828,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.839933,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.840227,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.840602,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.840873,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.840883,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.840971,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.841041,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.841185,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.841275,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.841792,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.841972,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.842079,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.842213,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.893113,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.893392,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.893477,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.893588,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.893859,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.894025,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.894227,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.894401,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.895239,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.895371,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.896436,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.8966,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.984853,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.985235,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.985572,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.985694,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.9858,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.985837,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.985927,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.986099,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.986215,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.986676,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.986877,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.987,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.987225,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.987386,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.987494,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.98762,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981508.987836,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981508.987955,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981509.040184,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981509.040527,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981509.040805,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981509.041045,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981509.041195,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981509.041419,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981509.04163,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981509.04177,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981509.128539,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981509.128968,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
1779981509.129596,UDP,172.18.0.4,44255,172.18.0.2,5000,1130,1088,64,,,,,Sim
1779981509.129798,UDP,172.18.0.2,5000,172.18.0.4,44255,106,64,64,,,,,Sim
